Sku id,Invoice No.,วันที่,เวลา,รหัสสินค้า,Serial,ชื่อสินค้า,กลุ่มสินค้า,จำนวน,Ratio,ราคา/หน่วย,รวมก่อนลด,ส่วนลด,รวมสุทธิ,ต้นทุนรวม,กำไร,ลูกค้า,พนักงาน,status,หมายเลขประจำเครื่อง
u060,PS001002050,12/30/17,15:37,8.99276E+12,,Nice-กระดาษเช็ดหน้า ไนซ์ 1ห่อ,Personal Care,1,4,90,90,0,90,337.6,-247.6,,Admin,A,1
1712071632fN8jbHVJCC04gmuP77np,PS001002050,12/30/17,15:37,8.85E+12,,ไลปอน กลิ่นชามะนาว 500ml,Cleaners,2,1,20,40,0,40,28.09,11.91,,Admin,A,1
1711071104 AMQJb0kWl7HBOC9BIMpxjL,PS001002050,12/30/17,15:37,8.85193E+12,,โอโม ซันชายน์ พิเศษ 300g,Cleaners,1,1,20,20,0,20,15.6,4.4,,Admin,A,1
171110559 PMI7J9vf0E7o3IcR6NewHZ,PS001002050,12/30/17,15:37,C005,,ที่โกยผง เหล็ก ด้ามไม้,Cleaning Tools,1,1,55,55,5,50,35,15,,Admin,A,1
171106656 PMw4PJ2rLANBC3VywlcPH9,PS001002050,12/30/17,15:37,8.85193E+12,,ซันไลต์-เลมอน#ถุง 550ml,Cleaners,2,1,32,64,6,58,44,14,,Admin,A,1
f045,PS001002050,12/30/17,15:37,8.85025E+12,,รสดี-รสหมู 75g,Food,2,1,12,24,0,24,21,3,,Admin,A,1
u162,PS001002050,12/30/17,15:37,8.8503E+12,,Scotch-Brite 3M-แผ่นใย+ฟองน้ำ,Cleaners,2,1,14,28,0,28,19,9,,Admin,A,1
171108754 PMt6dXt4gpqdhhcHtpsSLb,PS001002050,12/30/17,15:37,8.8508E+12,,ใบชาสามม้า #1 80g,Food,2,1,36,72,0,72,64,8,,Admin,A,1
f009,PS001002050,12/30/17,15:37,8.85175E+12,,มอคโคน่า ทรีโอ-เอสเพรสโซ่ 18g,Food,14,1,4.29,60,0,60,38.92,21.08,,Admin,A,1
171108854 PMxXoD6g52r4ammMW2qg9d,PS001002050,12/30/17,15:37,8.85012E+12,,เนสกาแฟ 3in1 แดง 19.4g,Food,14,1,4.29,60,0,60,0.47,59.53,,Admin,A,1
f025,PS001002050,12/30/17,15:37,8.85021E+12,,เด็ก-เต้าเจี้ยว สูตร 1 เจ 350g,Food,1,1,25,25,0,25,20,5,,Admin,A,1
u164,PS001002050,12/30/17,15:37,8.8503E+12,,Scotch-Brite 3M-ฝอยสแตน 14g,Cleaners,1,1,13,13,0,13,10,3,,Admin,A,1
1712052308X8DuKQdfmHVYuNP2zgJU,PS001002050,12/30/17,15:37,8.85868E+12,,ตราปู ส้ม ถุงหิ้วบาง 8x16 500g,Plastic bags,1,1,36,36,0,36,31.33,4.67,,Admin,A,1
k011,PS001002051,12/30/17,16:05,6.90023E+12,,JP-กุญแจ เงิน 50 mm ยาว,Hardware,1,1,95,95,0,95,43.33,51.67,,Admin,A,1
171114525 PM6EfzTZsaFcnPr1a0XlW7,PS001002052,12/30/17,16:09,PLU3775012607,,กระดาษ ห่อของขวัญ#ธรรมดา,Stationery,3,1,5,15,0,15,5.1,9.9,,Admin,A,1
fs003,PS001002053,12/30/17,16:11,8.85081E+12,,Sakura - อาหารปลา 100 g,Pet,1,1,36,36,0,36,23.3,12.7,,Admin,A,1
k025,PS001002054,12/30/17,16:16,9.55646E+12,,กาวน้ำมีพาย รูปจิงโจ้ ตรา Chunbe 160ml,Stationery,1,1,12,12,0,12,6.6,5.4,,Admin,A,1
k033,PS001002055,12/30/17,16:41,8.8883E+12,,กาวตราช้าง 3g,Stationery,1,1,20,20,0,20,13.35,6.65,,Admin,A,1
c004,PS001002056,12/30/17,17:07,8.8533E+12,,วิสกัสเพาซ์-ปลาทู 85g,Pet,2,1,15,30,0,30,21.67,8.33,,Admin,A,1
c005,PS001002056,12/30/17,17:07,8.8533E+12,,วิสกัสเพาซ์-ปลาทู+แซลมอน 85g,Pet,3,1,15,45,0,45,32.5,12.5,,Admin,A,1
c007,PS001002056,12/30/17,17:07,8.8533E+12,,วิสกัสเพาซ์-ทูน่า 85g,Pet,5,1,15,75,0,75,54.17,20.83,,Admin,A,1
c010,PS001002056,12/30/17,17:07,9.31002E+12,,วิสกัส-ปลาทู+ปลาซาดีน กระป๋อง 400g,Pet,1,1,40,40,0,40,29.75,10.25,,Admin,A,1
c009,PS001002056,12/30/17,17:07,8.8533E+12,,วิสกัส-ปลาทูน่า กระป๋อง 400g,Pet,1,1,40,40,0,40,29.75,10.25,,Admin,A,1
1711081002 PMyMWkq5Hwg7E96WFt3ckk,PS001002057,12/30/17,17:13,SA801,,เกลือบริโภคเสริมไอโอดีน 80g,Food,1,12,10,10,0,10,12,-2,,Admin,A,1
171110536 PMSAxBHuF3wRgVCC0pBwPs,PS001002057,12/30/17,17:13,8.85195E+12,,ถุงมือยาง ส้ม Pikul ไซส์S,Cleaning Tools,1,1,25,25,0,25,15,10,,Admin,A,1
f050,PS001002058,12/30/17,17:13,8.85168E+12,,ไร่ทิพย์-พริกไทยขาวป่น 60g,Food,3,1,25,75,0,75,62.5,12.5,,Admin,A,1
1711231638uRkgOPSXHWggZ9nOWbJk,PS001002059,12/30/17,17:16,8.7115E+12,,สตาร์ทเตอร์ ฟิลลิปส์ 4-65W-Starter Philips,Hardware,1,1,13,13,0,13,8.5,4.5,,Admin,A,1
f047,PS001002060,12/30/17,18:07,8.85026E+12,,มิตรผล-น้ำตาลทราย 1kg,Food,1,1,25,25,0,25,23.5,1.5,,Admin,A,1
1711211922jwuoDVfuygcKd7KJ6N5X,PS001002060,12/30/17,18:07,8.85046E+12,,วังขนาย-น้ำตาลทรายขาว 1kg,Food,1,1,25,25,0,25,22.5,2.5,,Admin,A,1
1711071218 PMZ1cxt1UR4Cj4p3IwoLxA,PS001002060,12/30/17,18:07,8.85036E+12,,ชิลด์ท้อกซ์ เพาเวอร์การ์ด1-ลาเวนเดอร์ 600ml,Personal Care,1,1,95,95,0,95,76.3,18.7,,Admin,A,1
f078,PS001002060,12/30/17,18:07,8.8501E+12,,ไวไว-เส้นหมี่อบแห้ง 180g,Food,2,1,13,26,0,26,21,5,,Admin,A,1
c027,PS001002061,12/30/17,18:07,8.85048E+12,,me-o เพาซ์ #ทูน่า 80g อาหารแมวมีโอ,Pet,3,1,15,45,0,45,27.3,17.7,,Admin,A,1
1711121152 AMon6nmEN95d94z96TGWV6,PS001002062,12/30/17,18:18,1070003,,ถ่าน หุงต้ม ก้อนเล็ก,Other,1,1,20,20,0,20,18,2,,Admin,A,1
1711121151 AMUeEQVpdxLspyL00rvMFO,PS001002062,12/30/17,18:18,1070002,,ถ่าน หุงต้ม ก้อนใหญ่,Other,1,1,20,20,0,20,18,2,,Admin,A,1
fs003,PS001002063,12/30/17,18:38,8.85081E+12,,Sakura - อาหารปลา 100 g,Pet,1,1,36,36,0,36,23.3,12.7,,Admin,A,1
c042,PS001002063,12/30/17,18:38,8.85048E+12,,me-o แมวโต-ปลาทู 450g อาหารแมวมีโอ,Pet,1,1,53,53,0,53,45,8,,Admin,A,1
c012,PS001002063,12/30/17,18:38,WK80,,วิสกัสเม็ด-ทูน่า+แองโชวี่ 80g (ปลีก),Pet,1,1,11,11,0,11,8,3,,Admin,A,1
c004,PS001002064,12/30/17,18:51,8.8533E+12,,วิสกัสเพาซ์-ปลาทู 85g,Pet,2,1,15,30,0,30,21.67,8.33,,Admin,A,1
c019,PS001002064,12/30/17,18:51,9.33421E+12,,วิสกัสเม็ด-สเต็กแซลมอนย่าง 1.2kg,Pet,1,1,125,125,0,125,106,19,,Admin,A,1
k206,PS001002065,12/30/17,19:01,h306,,ปากกามายคัลเลอร์-สี 2 หัว#My Color2 MC2,Stationery,2,1,15,30,0,30,20,10,,Admin,A,1
171110744 PMK1P12hhHdqW11EOrGhi8,PS001002066,12/30/17,19:20,8.85115E+12,,ไม้ขีดไฟ ตราพระยานาค,Personal Care,2,1,12,24,0,24,18,6,,Admin,A,1
171109533 PMDB0sFc0OJHLr2nNsTEHE,PS001002067,12/30/17,19:24,8.85182E+12,,ดีคอลเจน พริน 4เม็ด,Medicine,2,1,8,16,0,16,12,4,,Admin,A,1
c007,PS001002068,12/30/17,19:52,8.8533E+12,,วิสกัสเพาซ์-ทูน่า 85g,Pet,3,1,15,45,0,45,32.5,12.5,,Admin,A,1
c002,PS001002068,12/30/17,19:52,8.8533E+12,,วิสกัสเพาซ์-ทะเลรวมมิตร 85g,Pet,2,1,15,30,0,30,21.66,8.34,,Admin,A,1
c008,PS001002068,12/30/17,19:52,8.8533E+12,,วิสกัสเพาซ์-ทูน่า+ปลาเนื้อขาว 85g,Pet,1,1,15,15,0,15,10.83,4.17,,Admin,A,1
k344,PS001002068,12/30/17,19:52,PLU2835076243,,เทนโซพล๊าส พลาสเตอร์ยา ผ้า,Medicine,1,5,7,7,0,7,5,2,,Admin,A,1
1712011523Hr9mCd7YZhxWaX0AUkbD,PS001002069,12/30/17,19:53,8.85193E+12,,แชมพูเคลียร์แมน คูลสปอร์ตเมนทอล 65ml,Personal Care,1,1,25,25,0,25,21.43,3.57,,Admin,A,1
171107459 PMyNXvfqzNtf3SeOkFotMw,PS001002069,12/30/17,19:53,8.85193E+12,,แชมพูโดฟ อินเทนซ์ รีแพร์ 70ml,Personal Care,1,1,20,20,0,20,15.2,4.8,,Admin,A,1
171107502 PMZ8SvKtr85KF4syhjhOaL,PS001002069,12/30/17,19:53,8.85193E+12,,ครีมนวดโดฟ อินเทนซ์ รีแพร์ 70ml,Personal Care,1,1,25,25,0,25,20.6,4.4,,Admin,A,1
u162,PS001002069,12/30/17,19:53,8.8503E+12,,Scotch-Brite 3M-แผ่นใย+ฟองน้ำ,Cleaners,1,1,14,14,0,14,9.5,4.5,,Admin,A,1
u161,PS001002069,12/30/17,19:53,8.8503E+12,,Scotch-Brite 3M-แผ่นใยขัด,Cleaners,1,1,14,14,0,14,9,5,,Admin,A,1
1712021915d8nqybl01IsmiGkqjltG,PS001002070,12/31/17,9:17,8.85199E+12,,ไฟน์ไลน์ ซักผ้า ม่วง 400ml,Cleaners,2,1,60,120,0,120,60,60,,Admin,A,1
1712081512a2BETSit6dZnlNgf4cf0,PS001002071,12/31/17,9:52,8.85193E+12,,ครีมอาบลักซ์#Soft Touch สีชมพู 200ml,Personal Care,1,1,65,65,0,65,55.43,9.57,,Admin,A,1
1712251932jgYiymqqNyuz598wKLr0,PS001002071,12/31/17,9:52,8.85182E+12,,ลอรีเอะ-ซอฟท์แอนด์เซฟ สลิม ไม่มีปีก 5 ชิ้น,Personal Care,1,1,10,10,0,10,7.69,2.31,,Admin,A,1
u160,PS001002071,12/31/17,9:52,8.85171E+12,,เมอร์รี่ไบรท์ ทวินส์-แผ่นใย+ฟองน้ำ,Cleaners,3,1,5,15,0,15,7.2,7.8,,Admin,A,1
c031,PS001002072,12/31/17,9:53,8.85048E+12,,me-o ลูกแมว-ปลาทะเล 1.1kg อาหารแมวมีโอ,Pet,1,1,99,99,0,99,97,2,,Admin,A,1
f018,PS001002073,12/31/17,9:55,8.85042E+12,,เฮลซ์บลูบอย-น้ำหวานแดง 710cc,Food,1,1,45,45,0,45,39.42,5.58,,Admin,A,1
f062,PS001002073,12/31/17,9:55,8.85021E+12,,องุ่น-น้ำมันถั่วเหลือง 1000cc,Food,1,1,46,46,0,46,40.83,5.17,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001002073,12/31/17,9:55,PLU3070973427,,ไข่ไก่ เบอร์ 1 x30,Food,1,30,95,95,0,95,88,7,,Admin,A,1
f074,PS001002073,12/31/17,9:55,8.85025E+12,,ยำยำจัมโบ้-หมูสับ 67g,Food,3,1,6,18,0,18,15.2,2.8,,Admin,A,1
171107955 AMf90uazhQlQRPxpLRQQh6,PS001002074,12/31/17,9:55,8.85009E+12,,ไฮยีน-ปรับ แดง Sweet Aroma 600ml x3,Cleaners,1,3,50,50,5,45,42,3,,Admin,A,1
u124,PS001002074,12/31/17,9:55,PLU4602578940,,ไฮยีน-ปรับ ขาว Soft White 600ml,Cleaners,1,3,50,50,0,50,40.93,9.07,,Admin,A,1
k350,PS001002075,12/31/17,9:55,8.85147E+12,,ทิฟฟี่ เดย์ 4เม็ด,Medicine,2,1,8,16,0,16,12,4,,Admin,A,1
171106748 PMyeulYPzPS9S5z9MpMqhC,PS001002076,12/31/17,9:56,8.8504E+12,,เบอริน่า A1 ยาย้อมผม Berina,Beauty,1,1,38,38,0,38,22.5,15.5,,Admin,A,1
c054,PS001002077,12/31/17,9:56,8.85513E+12,,Kat-To ทรายแมว แอปเปิล 10L แคทโตะ,Pet,1,1,160,160,0,160,97,63,,Admin,A,1
c004,PS001002078,12/31/17,9:56,8.8533E+12,,วิสกัสเพาซ์-ปลาทู 85g,Pet,2,1,15,30,0,30,21.67,8.33,,Admin,A,1
171110653 PM866KLTWzfgguzNbglsXS,PS001002078,12/31/17,9:56,C016,,แปรงพลาสติก ไนล่อน มีด้าม,Cleaning Tools,1,1,85,85,0,85,58.02,26.98,,Admin,A,1
171106807 PMWOjdTIkwltOKlhHamN6f,PS001002079,12/31/17,10:13,8.8504E+12,,เบอริน่า A21 ยาย้อมผม Berina,Beauty,1,1,50,50,0,50,35.5,14.5,,Admin,A,1
171110737 PMZSALZFWFpBuuGoKndgQ7,PS001002080,12/31/17,11:08,C023,,ฟองน้ำ ก้อน เว้า Modern Spong,Cleaning Tools,1,1,15,15,0,15,8,7,,Admin,A,1
171109933 PMGUnpRfkHrmG75A3FSrXO,PS001002081,12/31/17,11:39,DGs6,,ถุงมือหมอ เล็ก Handpro,Medicine,1,1,6,6,0,6,3,3,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001002082,12/31/17,11:43,PLU3070973427,,ไข่ไก่ เบอร์ 1 x30,Food,1,30,95,95,0,95,88,7,,Admin,A,1
f021,PS001002082,12/31/17,11:43,8.85021E+12,,เด็ก-ซีอิ๊วขาว สูตร 1 เจ 1000cc,Food,1,1,49,49,0,49,45,4,,Admin,A,1
f057,PS001002082,12/31/17,11:43,8.85025E+12,,อายิโนะโมะโต๊ะ 85g-ผงชูรส,Food,1,1,10,10,0,10,8.75,1.25,,Admin,A,1
171110556 PMkwbquKHXoPvrpzRczN4o,PS001002083,12/31/17,11:57,C004,,ที่โกยผง พลาสติก,Cleaning Tools,1,1,55,55,0,55,43.08,11.92,,Admin,A,1
k019,PS001002084,12/31/17,12:10,S0006,,เทปกาวสองหน้า โฟม หลุยส์ Louis 24mm 1m,Stationery,1,1,10,10,0,10,3.35,6.65,,Admin,A,1
k287,PS001002084,12/31/17,12:10,h387,,มีดคัตเตอร์ P1 Hi-Pro Deluxe Knife,Stationery,1,1,15,15,0,15,5,10,,Admin,A,1
k054,PS001002084,12/31/17,12:10,8.85445E+12,,เทปผ้ากาว 1.5” สีน้ำเงิน x8y#สปาร์โค Sparco,Stationery,1,1,30,30,0,30,22,8,,Admin,A,1
k056,PS001002084,12/31/17,12:10,h156,,เทปผ้ากาว 1.5” สีเหลือง x8y#สปาร์โค Sparco,Stationery,1,1,30,30,0,30,0,0,,Admin,A,1
k050,PS001002084,12/31/17,12:10,8.85445E+12,,เทปผ้ากาว 1.5” สีเขียวแก่#สปาร์โค Sparco,Stationery,1,1,30,30,0,30,22,8,,Admin,A,1
k052,PS001002084,12/31/17,12:10,8.85445E+12,,เทปผ้ากาว 1.5” สีแดง x8y#สปาร์โค Sparco,Stationery,1,1,30,30,0,30,22,8,,Admin,A,1
1711121152 AMon6nmEN95d94z96TGWV6,PS001002085,12/31/17,12:23,1070003,,ถ่าน หุงต้ม ก้อนเล็ก,Other,1,1,20,20,0,20,18,2,,Admin,A,1
k216,PS001002085,12/31/17,12:23,h316,,ดินสอไม้ STAEDTLER# HB Norica,Stationery,1,1,5,5,0,5,2.5,2.5,,Admin,A,1
k107,PS001002085,12/31/17,12:23,8.85267E+12,,สมุดปกอ่อน Cinnamonroll,Stationery,1,1,28,28,0,28,16,12,,Admin,A,1
1712161934YAqkVfEBanWKi3Ay6WXk,PS001002086,12/31/17,13:24,8.85131E+12,,ดินน้ำมัน Smile Kids ชุดไดโนเสาร์ Dino Blockset,Stationery,1,1,35,35,0,35,23,12,,Admin,A,1
k332,PS001002086,12/31/17,13:24,h432,,ดินน้ำมัน ถ้วยคู่,Stationery,3,1,8,24,0,24,14.37,9.63,,Admin,A,1
c051,PS001002087,12/31/17,13:24,8.85513E+12,,Kat-To ทรายแมว เลมอน 5L แคทโตะ,Pet,1,1,85,85,0,85,51,34,,Admin,A,1
f047,PS001002088,12/31/17,13:26,8.85026E+12,,มิตรผล-น้ำตาลทราย 1kg,Food,1,1,25,25,0,25,23.5,1.5,,Admin,A,1
f078,PS001002088,12/31/17,13:26,8.8501E+12,,ไวไว-เส้นหมี่อบแห้ง 180g,Food,1,1,13,13,0,13,10.5,2.5,,Admin,A,1
1712251708YGb3pLHvbUz5vVhDSba3,PS001002089,12/31/17,13:43,8.85182E+12,,แชมพูแฟซ่า อัญชัน#ผมดำเงางาม 340ml,Personal Care,1,1,85,85,0,85,73.3,11.7,,Admin,A,1
u096,PS001002089,12/31/17,13:43,8.85078E+12,,สบู่สมุนไพรกลั่นรอว์ร่า 170g,Personal Care,1,1,35,35,0,35,25.5,9.5,,Admin,A,1
171109858 PMN0m5cae6leIUEJCULyZf,PS001002089,12/31/17,13:43,8.8503E+12,,นีโอบัน พลาสเตอร์บรรเทาปวด 10แผ่น,Medicine,3,1,16,48,0,48,36,12,,Admin,A,1
f063,PS001002089,12/31/17,13:43,8.85004E+12,,นกพิราบ-ผักกาด ฝาดึง 140g,Food,2,1,18,36,0,36,30,6,,Admin,A,1
171109533 PMDB0sFc0OJHLr2nNsTEHE,PS001002089,12/31/17,13:43,8.85182E+12,,ดีคอลเจน พริน 4เม็ด,Medicine,2,1,8,16,0,16,12,4,,Admin,A,1
k122,PS001002089,12/31/17,13:43,h222,,ซองน้ำตาล A5,Stationery,5,1,4,20,0,20,9,11,,Admin,A,1
1712182224yI7IRW73m55BEycJnd5b,PS001002089,12/31/17,13:43,8.85001E+12,,น้ำยาบ้วนปาก คอลเกต พลักซ์ 250ml เปปเปอร์มินท์ เฟรช,Personal Care,1,1,70,70,0,70,48.4,21.6,,Admin,A,1
1711111138 AMilwJbbR2QChLy3RmDhvA,PS001002090,12/31/17,14:07,8.8508E+12,,ใบชาสามม้า #3 80g,Food,1,1,25,25,0,25,20,5,,Admin,A,1
171106757 PMmExQnEaIzy7Ayria15Eo,PS001002091,12/31/17,14:13,8.8504E+12,,เบอริน่า A8 ยาย้อมผม Berina,Beauty,1,1,55,55,0,55,40,15,,Admin,A,1
k214,PS001002092,12/31/17,14:18,3.47438E+12,,ดินสอกด Pentel Caplet A105 0.5 mm,Stationery,1,1,30,30,0,30,19.2,10.8,,Admin,A,1
1711121035 PMXTJILe1874u6zP3Pph1I,PS001002092,12/31/17,14:18,PLU2361423486,,ดินสอกด KQE 0.5 mm,Stationery,1,1,10,10,0,10,5,5,,Admin,A,1
k220,PS001002092,12/31/17,14:18,4.00782E+12,,ยางลบ Staedtler 526 35 ขาว,Stationery,1,1,5,5,0,5,2.84,2.16,,Admin,A,1
d006,PS001002093,12/31/17,14:30,93362986,,ซีซาร์-เนื้อวัวและตับ 100g,Pet,1,1,40,40,0,40,31.67,8.33,,Admin,A,1
d005,PS001002093,12/31/17,14:30,93370868,,ซีซาร์-เนื้อแกะ 100g,Pet,1,1,40,40,0,40,31.67,8.33,,Admin,A,1
d007,PS001002093,12/31/17,14:30,93362979,,ซีซาร์-เนื้อวัวและผักรวม 100g,Pet,1,1,40,40,0,40,31.67,8.33,,Admin,A,1
d009,PS001002093,12/31/17,14:30,9.33421E+12,,ซีซาร์-ตับบด 100g,Pet,1,1,40,40,0,40,35,5,,Admin,A,1
d003,PS001002093,12/31/17,14:30,9.33421E+12,,ซีซาร์-เนื้อไก่และตับบด 100g,Pet,1,1,40,40,0,40,35,5,,Admin,A,1
171114525 PM6EfzTZsaFcnPr1a0XlW7,PS001002094,12/31/17,15:15,PLU3775012607,,กระดาษ ห่อของขวัญ#ธรรมดา,Stationery,1,1,5,5,0,5,1.7,3.3,,Admin,A,1
17112316043Psee5fng7s6bClnLMUR,PS001002095,12/31/17,15:25,8.71016E+12,,หลอดไฟตะเกียบ ฟิลลิปส์ 8W โทนแสงขาว Philips,Hardware,1,1,80,80,0,80,65,15,,Admin,A,1
171107532 PMULLQezl0mphocD0q9Kil,PS001002096,12/31/17,16:08,4.90243E+12,,แชมพูแพนทีน#ฟูลเนส แอนด์ ไลฟ์ 70ml,Personal Care,1,1,20,20,0,20,15.5,4.5,,Admin,A,1
c007,PS001002097,12/31/17,16:09,8.8533E+12,,วิสกัสเพาซ์-ทูน่า 85g,Pet,2,1,15,30,0,30,21.67,8.33,,Admin,A,1
171106757 PMmExQnEaIzy7Ayria15Eo,PS001002098,12/31/17,16:13,8.8504E+12,,เบอริน่า A8 ยาย้อมผม Berina,Beauty,1,1,55,55,0,55,40,15,,Admin,A,1
171106757 PMmExQnEaIzy7Ayria15Eo,PS001002099,12/31/17,16:15,8.8504E+12,,เบอริน่า A8 ยาย้อมผม Berina,Beauty,1,1,55,55,0,55,40,15,,Admin,A,1
1711121145 PMNvVj9aRTcatAJtLQjOsz,PS001002100,12/31/17,16:20,PLU5328088599,,สมุดโน๊ต โมชิ ริมลวดแม็ก Moshi,Stationery,1,1,20,20,0,20,14,6,,Admin,A,1
171116528 PM6jEMgdIJzy6UPIdtQbal,PS001002100,12/31/17,16:20,8.80146E+12,,ปากกามายคัลเลอร์-ดำ 2 หัว#My Color2 MC2•33,Stationery,1,1,15,15,0,15,9.6,5.4,,Admin,A,1
171116528 PM6jEMgdIJzy6UPIdtQbal,PS001002101,12/31/17,16:21,8.80146E+12,,ปากกามายคัลเลอร์-ดำ 2 หัว#My Color2 MC2•33,Stationery,1,1,15,15,0,15,9.6,5.4,,Admin,A,1
1711121145 PMNvVj9aRTcatAJtLQjOsz,PS001002101,12/31/17,16:21,PLU5328088599,,สมุดโน๊ต โมชิ ริมลวดแม็ก Moshi,Stationery,1,1,20,20,0,20,14,6,,Admin,A,1
1711121152 AMon6nmEN95d94z96TGWV6,PS001002102,12/31/17,16:29,1070003,,ถ่าน หุงต้ม ก้อนเล็ก,Other,1,1,20,20,0,20,18,2,,Admin,A,1
1711121152 AMon6nmEN95d94z96TGWV6,PS001002103,12/31/17,16:30,1070003,,ถ่าน หุงต้ม ก้อนเล็ก,Other,1,1,20,20,0,20,18,2,,Admin,A,1
c006,PS001002104,12/31/17,16:30,8.8533E+12,,วิสกัสเพาซ์-ปลาซาบะย่าง 85g,Pet,3,1,15,45,0,45,34.59,10.41,,Admin,A,1
c027,PS001002105,12/31/17,16:33,8.85048E+12,,me-o เพาซ์ #ทูน่า 80g อาหารแมวมีโอ,Pet,1,1,15,15,0,15,9.1,5.9,,Admin,A,1
1711242147zD15vIgnGmQxhksZjqs8,PS001002106,12/31/17,17:11,8.85175E+12,,มอคโคน่า ทรีโอ-โกลด์ 20g x20 ซอง,Food,1,1,95,95,0,95,84,11,,Admin,A,1
171106807 PMWOjdTIkwltOKlhHamN6f,PS001002107,12/31/17,17:14,8.8504E+12,,เบอริน่า A21 ยาย้อมผม Berina,Beauty,1,1,50,50,0,50,35.5,14.5,,Admin,A,1
171106828 PMItr94oAu5wDZDjNKBeN5,PS001002107,12/31/17,17:14,8.8504E+12,,เบอริน่า A46 ยาย้อมผม Berina,Beauty,1,1,55,55,0,55,35.5,19.5,,Admin,A,1
171106807 PMWOjdTIkwltOKlhHamN6f,PS001002108,12/31/17,17:20,8.8504E+12,,เบอริน่า A21 ยาย้อมผม Berina,Beauty,1,1,50,50,0,50,35.5,14.5,,Admin,A,1
171106823 PMqaEpButNpKZ9P2p473s2,PS001002108,12/31/17,17:20,8.8504E+12,,เบอริน่า A38 ยาย้อมผม Berina,Beauty,1,1,60,60,0,60,40,20,,Admin,A,1
u132,PS001002109,12/31/17,17:58,8.85E+12,,เอสเซ้นส์-ซักผ้า#Blossom 400ml,Cleaners,1,1,48,48,0,48,41,7,,Admin,A,1
f068,PS001002110,12/31/17,18:11,8.85099E+12,,มาม่า-ต้มยำกุ้ง 55g,Food,3,1,6,18,0,18,14.4,3.6,,Admin,A,1
171107134 PM8E5g3rkmgjRowphcS6d2,PS001002110,12/31/17,18:11,8.85112E+12,,แป้งโยคี 60g,Personal Care,1,1,20,20,0,20,11.75,8.25,,Admin,A,1
171107127 PMz5iumml9h3OWLqTPPG36,PS001002110,12/31/17,18:11,8.85001E+12,,แคร์ แป้งเด็ก-ชมพู 60g,Personal Care,1,1,13,13,0,13,9.24,3.76,,Admin,A,1
f009,PS001002110,12/31/17,18:11,8.85175E+12,,มอคโคน่า ทรีโอ-เอสเพรสโซ่ 18g,Food,7,1,4.29,30,0,30,19.46,10.54,,Admin,A,1
171108854 PMxXoD6g52r4ammMW2qg9d,PS001002110,12/31/17,18:11,8.85012E+12,,เนสกาแฟ 3in1 แดง 19.4g,Food,13,1,4.29,55.71,0,55.71,0.43,55.28,,Admin,A,1
171108850 PMU5Gvg6Rx8GQsakmeWsFz,PS001002110,12/31/17,18:11,8.85012E+12,,เนสกาแฟ 3in1 เขียว 17.5g,Food,1,1,5,5,0,5,3,2,,Admin,A,1
k343,PS001002110,12/31/17,18:11,8.85011E+12,,เซียงเพียวอิ๊ว ยาหม่องน้ำ 3cc,Medicine,1,1,20,20,0,20,17,3,,Admin,A,1
1711161112 AMIFLBzeJu5H70BxPyddiu,PS001002110,12/31/17,18:11,8.85027E+12,,แลคตาซอย จืด#ไฮ-แคลเซียม 300ml x 6 นมถั่วเหลือง,Dairy,1,1,55,55,0,55,49.5,5.5,,Admin,A,1
